Plant_ID,Species,Recorder,Collection_Date,Flower_Count,Flower_1_g,Flower_2_g,Flower_3_g,Flower_4_g,Flower_5_g,Flower_6_g,Flower_7_g,Flower_8_g,Flower_9_g,Flower_10_g,Veg_Mass,NOTES,
J7.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
A6.CENMEL.1,CENMEL,SS,8/22/23,747,0.0758,0.1366,0.0382,0.0824,0.0611,0.105,0.0703,0.1221,0.0624,0.1337,49.76,,
A7.CENMEL.1,CENMEL,JBL,8/22/23,657,0.089,0.0828,0.0751,0.0951,0.0269,0.1298,0.0565,0.1159,0.0898,0.08535,55.85,,
B3.CENMEL.1,CENMEL,AT,8/22/23,208,0.1632,0.1729,0.1826,0.2198,0.1787,0.2455,0.1222,0.2107,0.177,0.099,43.18,,
B6.CENMEL.1,CENMEL,MR,8/22/23,699,0.101,0.1998,0.0966,0.1025,0.0692,0.1369,0.068,0.1217,0.1611,0.1563,65.63,,
C2.CENMEL.1,CENMEL,MH/MR,8/22/23,1871,0.1586,0.1828,0.2077,0.2207,0.11566,0.1843,0.1291,0.1099,0.1476,0.1241,77.02,2 samples combined,
D7.CENMEL.1,CENMEL,AT,8/22/23,343,0.1584,0.1386,0.1179,0.1896,0.1481,0.1469,0.1572,0.1087,0.0496,0.1415,33.04,,
D8.CENMEL.1,CENMEL,MR,8/22/23,117,0.1637,0.0888,0.0965,0.0998,0.0852,0.0637,0.0971,0.1599,0.089,0.1141,7.96,,
E5.CENMEL.1,CENMEL,JBL,8/22/23,535,0.1542,0.1079,0.0653,0.1305,0.119,0.0421,0.0802,0.1498,0.1046,0.0453,23.4,,
E6.CENMEL.1,CENMEL,LT,8/22/23,330,0.0421,0.0708,0.0933,0.0996,0.1024,0.1271,0.1115,0.0761,0.1347,0.1768,22.71,,
F6.CENMEL.1,CENMEL,LT,8/22/23,390,0.1373,0.1334,0.1641,0.1565,0.1321,0.1428,0.1535,0.1589,0.1422,0.1633,14.73,,
G3.CENMEL.1,CENMEL,SS,8/22/24,246,0.055,0.0638,0.1381,0.1799,NA,NA,NA,NA,NA,NA,9.36,only 4 green fls,
H1.CENMEL.1,CENMEL,JBL,8/22/24,685,0.1565,0.1115,0.196,0.1071,0.2409,0.0966,0.1834,0.2146,0.1819,0.1281,17.17,,
H8.CENMEL.1,CENMEL,AS,8/22/23,1046,0.1552,0.1898,0.1539,0.1311,0.1824,0.213,0.1868,0.1167,0.1052,0.0963,48.73,,
I2.CENMEL.1,CENMEL,AS,8/22/23,237,0.0232,0.0714,0.0543,0.079,0.0317,0.0642,0.0213,0.0887,0.021,0.0196,4.76,,
J5.CENMEL.1,CENMEL,JBL,8/22/23,1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.09,,
J8.CENMEL.1,CENMEL,MF,8/22/23,654,0.1094,0.0644,0.1067,0.0865,0.0932,0.1214,0.1078,0.0949,0.1323,0.1284,50.53,19.31g from unlabeled bag that was in bag with labeled one,
A1.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
A3.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
A5.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
A8.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
B1.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
B2.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
B4.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
B5.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
B7.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
C1.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
C3.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
C4.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
C5.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
C8.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
D1.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
D2.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
D4.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
D6.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
E1.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
E3.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
E7.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
E8.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
F1.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
F3.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
F4.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
F5.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
F8.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
G1.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
G2.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
G5.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
G6.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
G7.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
G8.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
H2.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
H4.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
H5.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
H6.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
H7.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
I1.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
I4.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
I5.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
I6.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
I7.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
I8.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
J1.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
J2.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
J3.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
J6.CLAPUR.1,CLAPUR,,,,,,,,,,,,,,,,
A6.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
A7.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
B3.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
B6.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
C2.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
D7.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
D8.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
E5.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
E6.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
F6.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
G3.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
H1.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
H8.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
I2.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
J5.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
J8.CORFIL.1,CORFIL,,,,,,,,,,,,,,,,
A1.DANCAL.1,DANCAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
B4.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
C3.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
C8.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
D1.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
E1.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
E3.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
F1.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
G6.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
G7.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
H2.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
H6.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
I5.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
I6.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
I8.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
J2.DANCAL.1,DANCAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
A1.DAUPUS.1,DAUPUS,MF & AS,8/3/23,278,0.0007,0.00035,0.0004,0.0002,0.00025,0.00002,0.0008,0.000075,0.0003,0.000167,0.57,,
A3.DAUPUS.1,DAUPUS,JBL,8/3/23,1120,0.00045,0.0005,0.00042,0.00034,0.000333333,0.00034,0.00046,0.0004,0.0004,0.0004,2.48,,
B1.DAUPUS.1,DAUPUS,MF,6/12/23,96,0.0002,0.0001,0.0001,0.0003,0.0002,0.0003,0.0003,0.0001,0.0001,0.0001,0.15,,
B4.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
B7.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
C3.DAUPUS.1-C8,DAUPUS,,,,,,,,,,,,,,,,
C4.DAUPUS.1,DAUPUS,MF,8/3/23,248,0.00035,0.00055,0.0002,0.0006,0.0005,0.00002,0.000025,0.0001,0.0007,0.0007,0.44,,
C5.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
C8.DAUPUS.1,DAUPUS,MR,6/12/23,3804,0.0002,0.00035,0.0005,0.0004,0.0006,0.0009,0.0004,0.0002,0.0002,0.0002,7.02,,
D1.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
D2.DAUPUS.1,DAUPUS,MR,8/3/23,485,,,,,,,,,,,1.21,no flowering fls,
D6.DAUPUS.1,DAUPUS,AS,8/3/23,98,0.000175,0.00016,0.000175,0.0003,0.0004,0.0007,0.0003,0.0004,0.00023,0.0016,0.14,,
E1.DAUPUS.1,DAUPUS,JBL,8/3/23,722,0.00055,0.000533333,0.00064,0.00042,0.000566667,0.00046,0.000675,0.000533333,0.001,0.000333333,0.78,,
E3.DAUPUS.1,DAUPUS,MF,8/3/23,788,0.00015,0.0001,0.0002,0.00005,0.00035,0.0001,0.0002,0.0002,0.0002,0.0002,1.35,,
E8.DAUPUS.1,DAUPUS,JBL,8/3/23,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,no flowers,
F1.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
F3.DAUPUS.1,DAUPUS,AS,5/31/23,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,no flowering fls,
F8.DAUPUS.1,DAUPUS,JBL,8/3/23,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,no green flowers,
G1.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
G5.DAUPUS.1,DAUPUS,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not found,
G6.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
G7.DAUPUS.1,DAUPUS,AS/JBL,8/3/23,2949,0.0003,0.0002,0.0001,0.0001,0.00055,0.0002,0.0003,0.0001,0.0005,0.0001,5.26,,
G8.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
H2.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
H5.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
H6.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
I1.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
I4.DAUPUS.1,DAUPUS,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"missing, not found 6/12/23",
I5.DAUPUS.1,DAUPUS,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found 5/31/23, herbivory",
I6.DAUPUS.1,DAUPUS,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found 5/31/23, herbivory",
I8.DAUPUS.1,DAUPUS,AS,5/31/23,71,0.0007,0.0002,0.0004,0.0005,0.0016,0.0004,0.0002,0.0003,0.00045,0.0001,0.39,,
J1.DAUPUS.1,DAUPUS,JBL,8/3/23,164,0.0003,0.0004,0.0004,0.000425,NA,NA,NA,NA,NA,NA,0.22,"not enough flowers to count 10, most were seeds.",
J2.DAUPUS.1,DAUPUS,,,,,,,,,,,,,,,,
A5.ELYCAP.1,ELYCAP,MH,5/26/23,36,0.0036,0.0022,0.0042,0.0039,0.0039,0.0024,0.0037,0.0021,0.002,0.0021,0.34,,
A8.ELYCAP.1,ELYCAP,MH,5/26/23,81,0.0055,0.0056,0.0053,0.0059,0.006,0.006,0.0058,0.0056,0.0065,0.0042,0.66,,
B2.ELYCAP.1,ELYCAP,MR,5/26/23,991,0.0075,0.0049,0.0057,0.0073,0.0043,0.0079,0.0043,0.0037,0.0033,0.0054,10.15,,
B5.ELYCAP.1,ELYCAP,JBL,6/12/24,546,0.0053,0.0062,0.006,0.0056,0.0057,0.0066,0.005,0.0057,0.0058,0.0062,4.25,,
C1.ELYCAP.1,ELYCAP,MR,5/26/23,257,0.0053,0.0053,0.0059,0.0061,0.0058,0.0062,0.0034,0.0066,0.0063,0.0064,2.05,,
D4.ELYCAP.1,ELYCAP,LT,5/26/23,326,0.0043,0.004,0.004,0.0042,0.0036,0.0032,0.0042,0.004,0.0041,0.0035,1.82,,
E7.ELYCAP.1,ELYCAP,AT,5/26/23,163,0.0027,0.0043,0.0043,0.0044,0.003,0.0046,0.0048,0.0047,0.0048,0.0045,1.15,,
F4.ELYCAP.1,ELYCAP,JBL,12/2/23,1055,0.0032,0.0059,0.0033,0.0024,0.0037,0.0028,0.0019,0.0064,0.003,0.0076,5.43,,
F5.ELYCAP.1,ELYCAP,JBL,6/12/23,126,0.0042,0.0017,0.0048,0.0021,0.0035,0.0033,0.0045,0.0039,0.0037,0.0043,0.97,,
G2.ELYCAP.1,ELYCAP,OH,8/23/23,1032,0.0044,0.0032,0.0022,0.0038,0.0045,0.0025,0.004,0.0031,0.0025,0.0033,5.61,,
G5.ELYCAP.1,ELYCAP,LT,8/23/23,473,0.0048,0.0048,0.0047,0.0049,0.0044,0.0042,0.0052,0.0051,0.005,0.0047,2.28,,
H4.ELYCAP.1,ELYCAP,JBL,6/12/23,117,0.0035,0.0038,0.0049,0.0046,0.0037,0.004,0.0045,0.0051,0.0034,0.0052,0.67,,
H7.ELYCAP.1,ELYCAP,LT,5/26/23,494,0.0044,0.004,0.0039,0.0039,0.0039,0.0024,0.0039,0.0046,0.0031,0.0041,2.91,,
I7.ELYCAP.1,ELYCAP,JBL,8/23/24,1081,0.0056,0.0036,0.0056,0.0052,0.0048,0.0028,0.0062,0.0057,0.0054,0.0059,13.67,,
J3.ELYCAP.1,ELYCAP,MH,8/23/23,423,0.0055,0.0048,0.0057,0.0049,0.0051,0.0041,0.005,0.0046,0.0055,0.0062,2.49,,
J6.ELYCAP.1,ELYCAP,MH,8/23/23,1797,0.0029,0.0034,0.007,0.0078,0.0085,0.0077,0.0038,0.0073,0.0037,0.0026,9.25,,
A3.EROBOT.1,EROBOT,NJ,5/27/23,357,0.0135,0.006,0.0062,0.0086,0.006,0.0063,0.0032,0.0066,0.0047,0.0058,18.65,,
A5.EROBOT.1,EROBOT,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sacraficed 4/19/23,
A8.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
B1.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
B2.EROBOT.1,EROBOT,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sacraficed 4/19/23,
B5.EROBOT.1,EROBOT,JBL,5/26/2023+8/23/23,451,0.0067,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.61,"two fls bags, different dates",
B7.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
C1.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
C4.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
C5.EROBOT.1,EROBOT,JBL,5/10/23?+8/23/23,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.51,,
D2.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
D4.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
D6.EROBOT.1,EROBOT,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found, wrong plot",
E7.EROBOT.1,EROBOT,AT,7/19/23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,no weighable flower ,
E8.EROBOT.1,EROBOT,JBL,7/19/23,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.41,,
F3.EROBOT.1,EROBOT,JBL,7/19/23,283,0.0066,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07,only one purple flower,
F4.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
F5.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
F8.EROBOT.1,EROBOT,LT,7/19/23,116,0.0048,0.0027,0.0052,0.0063,0.0033,0.0054,0.0055,0.0058,0.0055,0.0043,6.49,,
G1.EROBOT.1,EROBOT,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sacraficed 4/19/23,
G2.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
G5.EROBOT.1,EROBOT,LT,7/19/23,340,0.0035,0.0056,0.005,0.0071,0.0051,0.0057,0.0098,0.0056,0.0064,0.0061,15.6,,
G8.EROBOT.1,EROBOT,AT,7/19/23,26,0.0052,0.0074,NA,NA,NA,NA,NA,NA,NA,NA,1.01,only 2 weighable flowera,
H4.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
H5.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
H7.EROBOT.1,EROBOT,AT,7/19/23,204,0.0082,0.0058,0.0047,0.0078,0.0038,0.0048,0.0059,0.0074,0.0043,0.005,9.43,,
I1.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
I4.EROBOT.1,EROBOT,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sacraficed 4/19/23,
I7.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
J1.EROBOT.1,EROBOT,SS,8/23/23,508,0.0045,0.0064,0.0051,0.0053,0.0076,0.0067,0.0095,0.0059,0.0054,0.0063,21.59,,
J3.EROBOT.1,EROBOT,AT,7/19/23,12,0.0064,0.0042,0.0133,0.0078,NA,NA,NA,NA,NA,NA,0.28,4 weighable flowers ,
J6.EROBOT.1,EROBOT,,,,,,,,,,,,,,,,
A2.EROCIC.1,EROCIC,,,,,,,,,,,,,,,,
A4.EROCIC.1,EROCIC,IH,6/14/23,22,0.0015,0.0024,0.0028,0.0038,0.0019,,,,,,0.34,,
A6.EROCIC.1,EROCIC,MR,7/19/23,315,0.0023,0.0013,0.0013,0.0013,0.0016,0.0019,0.0019,0.0027,0.0021,0.0021,2.49,,
B3.EROCIC.1,EROCIC,AC,7/19/23,92,0.0019,0.0022,0.0012,0.0018,0.0016,0.003,0.0013,0.0009,0.0013,0.0013,,,
B6.EROCIC.1,EROCIC,,,,,,,,,,,,,,,,
B8.EROCIC.1,EROCIC,MF,7/19/23,831,0.0017,0.0037,0.0044,0.0041,0.03,0.0031,0.0028,0.0019,0.0011,0.0027,5.99,,
C2.EROCIC.1,EROCIC,,,,,,,,,,,,,,,,
C6.EROCIC.1,EROCIC,,,,,,,,,,,,,,,,
C7.EROCIC.1,EROCIC,LS,4/12/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2111,"dead on 4/12/23, died before flowering",
D3.EROCIC.1,EROCIC,OH,5/31/23,25,0.0033,0.0013,0.0013,0.0014,,,,,,,,,
D5.EROCIC.1,EROCIC,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not present,
D7.EROCIC.1,EROCIC,,,,,,,,,,,,,,,,
D8.EROCIC.1,EROCIC,,,,,,,,,,,,,,,,
E2.EROCIC.1,EROCIC,NM,7/19/23,137,0.0027,0.0034,0.0015,0.0016,0.0016,0.0018,0.0017,0.003,0.0015,0.0015,,,
E4.EROCIC.1,EROCIC,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not present,
E5.EROCIC.1,EROCIC,MF,7/19/23,432,0.0019,0.0013,0.0018,0.0024,0.0022,0.0016,0.0027,0.0003,0.0016,0.0019,2.28,,
E6.EROCIC.1,EROCIC,NM,5/3/23,13,0.0033,0.0021,0.0013,0.0011,0.001,,,,,,,,
F2.EROCIC.1,EROCIC,MF,5/31/23,231,0.0018,0.0027,0.0015,0.0033,0.0028,0.0025,0.0026,0.0024,0.0022,0.0019,2.2,,
F6.EROCIC.1,EROCIC,AC,7/19/23,740,0.0031,0.0019,0.0017,0.0019,0.0019,0.0019,0.002,0.0026,0.002,0.0022,,,
F7.EROCIC.1,EROCIC,,,,,,,,,,,,,,,,
F8.EROCIC.1,EROCIC,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wrong,
G3.EROCIC.1,EROCIC,IH,7/19/23,375,0.0029,0.0042,0.0043,0.0027,0.0029,0.0034,0.0028,0.0031,0.0055,0.0023,3.62,,
G4.EROCIC.1,EROCIC,,,,,,,,,,,,,,,,
G5.EROCIC.1,EROCIC,,,,,,,,,,,,,,,,
H1.EROCIC.1,EROCIC,,,,,,,,,,,,,,,,
H3.EROCIC.1,EROCIC,,7/19/23,592,0.0038,0.0027,0.0022,0.0025,0.0031,0.0033,0.0018,0.0026,0.0015,0.0033,15.89,,
H8.EROCIC.1,EROCIC,,,,,,,,,,,,,,,,
I2.EROCIC.1,EROCIC,,,,,,,,,,,,,,,,
I3.EROCIC.1,EROCIC,AC,7/19/23,409,0.0019,0.0033,0.0037,0.0022,0.0023,0.0017,0.0015,0.0017,0.0014,0.0019,4.58,,
J4.EROCIC.1,EROCIC,AC,5/31/23,8,0.0026,0.0021,0.0015,0.0018,,,,,,,0.1017,,
J5.EROCIC.1,EROCIC,AC,7/19/23,152,0.0032,0.0022,0.0019,0.0026,0.0015,0.0028,0.0024,0.0027,0.0025,0.0017,1.55,,
J7.EROCIC.1,EROCIC,AC,6/14/23,36,0.0019,0.0017,0.0018,0.0035,0.0024,0.0025,0.0028,0.0021,0.0013,0.0018,0.2064,,
J8.EROCIC.1,EROCIC,AC,5/31/23,7,,,,,,,,,,,0.0494,"NO FLS, ALL FR",
A1.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
A2.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
A4.ESCCAL.1,ESCCAL,LS,4/13/23,1,0.0371,,,,,,,,,,0.2086,"in bud 3/24/23, in bud 3/30/23, 1 FL 4/5/2023, dead & roots disturbed 4/13/2023",
A6.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
A7.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
B3.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
B4.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
B6.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
B8.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
C2.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
C3.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
C6.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
C7.ESCCAL.1,ESCCAL,LS,4/29/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.136,"in bud 3/20/23, in bud 3/30/23, dead 4/29/2023",
C8.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
D1.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
D3.ESCCAL.1,ESCCAL,LS,4/24/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0908,"dying 4/12/2023, dead 4/24/2023, outcompeted by BROARE?, died before flowering",
D5.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
D7.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
D8.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
E1.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
E2.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
E3.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
E4.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
E5.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
E6.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
F1.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
F2.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
F6.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
F7.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
G3.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
G4.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
G6.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
G7.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
H1.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
H2.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
H3.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
H6.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
H8.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
I2.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
I3.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
I5.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
I6.ESCCAL.1-I5,ESCCAL,,,,,,,,,,,,,,,,
I8.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
J2.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
J4.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
J5.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
J7.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
J8.ESCCAL.1,ESCCAL,,,,,,,,,,,,,,,,
A1.GALPAR.1,GALPAR,JBL,8/23/23,199,0.00015,0.00015,0.0001625,0.0001875,0.0002,0.0002,0.0002,0.000166667,0.00022,0.000216667,0.07,counted fruits not flowers,
B4.GALPAR.1,GALPAR,MR,5/31/23,643,0.00015,0.00014,0.00013,0.00024,0.000125,0.00015,0.00008,0.000116667,0.000133333,0.00014,0.23,counted fruits not flowers,
